Ano,Distrito,Concelho,Freguesia,Tipo,Numero
2025,Lisboa,Alenquer,Alenquer (Santo Estêvão e Triana),Votantes,7345.0
2025,Lisboa,Alenquer,Alenquer (Santo Estêvão e Triana),TaxaAbstenção,28.92
2025,Lisboa,Alenquer,Alenquer (Santo Estêvão e Triana),Brancos,108.0
2025,Lisboa,Alenquer,Alenquer (Santo Estêvão e Triana),Nulos,38.0
2025,Lisboa,Alenquer,Carnota,Inscritos,1365.0
2025,Lisboa,Alenquer,Carnota,Votantes,919.0
2025,Lisboa,Alenquer,Carnota,TaxaAbstenção,32.67
2025,Lisboa,Alenquer,Carnota,Brancos,7.0
2025,Lisboa,Alenquer,Carnota,Nulos,2.0
2025,Lisboa,Alenquer,Carregado e Cadafais,Inscritos,11133.0
2025,Lisboa,Alenquer,Carregado e Cadafais,Votantes,6727.0
2025,Lisboa,Alenquer,Carregado e Cadafais,TaxaAbstenção,39.58
2025,Lisboa,Alenquer,Carregado e Cadafais,Brancos,92.0
