Ano,Distrito,Concelho,Freguesia,Partido,Votos,Percentagem
2025,Viseu,São João da Pesqueira,Soutelo do Douro,IL,9,3.81
2025,Viseu,São João da Pesqueira,Soutelo do Douro,ADN,6,2.54
2025,Viseu,São João da Pesqueira,Soutelo do Douro,B.E.,2,0.85
2025,Viseu,São João da Pesqueira,Soutelo do Douro,PCP-PEV,2,0.85
2025,Viseu,São João da Pesqueira,Soutelo do Douro,E,1,0.42
2025,Viseu,São João da Pesqueira,Soutelo do Douro,L,1,0.42
2025,Viseu,São João da Pesqueira,Soutelo do Douro,ND,1,0.42
2025,Viseu,São João da Pesqueira,Soutelo do Douro,PPM,1,0.42
2025,Viseu,São João da Pesqueira,Soutelo do Douro,VP,1,0.42
2025,Viseu,São João da Pesqueira,Soutelo do Douro,R.I.R.,0,0.0
2025,Viseu,São João da Pesqueira,Trevões e Espinhosa,PPD/PSD.CDS-PP,148,51.75
2025,Viseu,São João da Pesqueira,Trevões e Espinhosa,CH,57,19.93
2025,Viseu,São João da Pesqueira,Trevões e Espinhosa,PS,50,17.48
2025,Viseu,São João da Pesqueira,Trevões e Espinhosa,ADN,10,3.5
2025,Viseu,São João da Pesqueira,Trevões e Espinhosa,IL,6,2.1
2025,Viseu,São João da Pesqueira,Trevões e Espinhosa,B.E.,3,1.05
2025,Viseu,São João da Pesqueira,Trevões e Espinhosa,L,3,1.05
2025,Viseu,São João da Pesqueira,Trevões e Espinhosa,R.I.R.,3,1.05
2025,Viseu,São João da Pesqueira,Trevões e Espinhosa,ND,2,0.7
2025,Viseu,São João da Pesqueira,Trevões e Espinhosa,PCP-PEV,2,0.7
2025,Viseu,São João da Pesqueira,Trevões e Espinhosa,E,1,0.35
2025,Viseu,São João da Pesqueira,Trevões e Espinhosa,PPM,1,0.35
2025,Viseu,São João da Pesqueira,Trevões e Espinhosa,VP,0,0.0
2025,Viseu,São João da Pesqueira,Vale de Figueira,PPD/PSD.CDS-PP,68,46.58
2025,Viseu,São João da Pesqueira,Vale de Figueira,CH,30,20.55
2025,Viseu,São João da Pesqueira,Vale de Figueira,PS,27,18.49
2025,Viseu,São João da Pesqueira,Vale de Figueira,B.E.,6,4.11
2025,Viseu,São João da Pesqueira,Vale de Figueira,ADN,5,3.42
2025,Viseu,São João da Pesqueira,Vale de Figueira,L,3,2.05
2025,Viseu,São João da Pesqueira,Vale de Figueira,IL,2,1.37
2025,Viseu,São João da Pesqueira,Vale de Figueira,PPM,2,1.37
2025,Viseu,São João da Pesqueira,Vale de Figueira,E,1,0.68
2025,Viseu,São João da Pesqueira,Vale de Figueira,PCP-PEV,1,0.68
2025,Viseu,São João da Pesqueira,Vale de Figueira,R.I.R.,1,0.68
2025,Viseu,São João da Pesqueira,Vale de Figueira,ND,0,0.0
2025,Viseu,São João da Pesqueira,Vale de Figueira,VP,0,0.0
2025,Viseu,São João da Pesqueira,Valongo dos Azeites,PPD/PSD.CDS-PP,58,52.25
2025,Viseu,São João da Pesqueira,Valongo dos Azeites,PS,25,22.52
2025,Viseu,São João da Pesqueira,Valongo dos Azeites,CH,15,13.51
2025,Viseu,São João da Pesqueira,Valongo dos Azeites,ADN,4,3.6
2025,Viseu,São João da Pesqueira,Valongo dos Azeites,B.E.,4,3.6
2025,Viseu,São João da Pesqueira,Valongo dos Azeites,L,3,2.7
2025,Viseu,São João da Pesqueira,Valongo dos Azeites,IL,1,0.9
2025,Viseu,São João da Pesqueira,Valongo dos Azeites,PCP-PEV,1,0.9
2025,Viseu,São João da Pesqueira,Valongo dos Azeites,E,0,0.0
2025,Viseu,São João da Pesqueira,Valongo dos Azeites,ND,0,0.0
2025,Viseu,São João da Pesqueira,Valongo dos Azeites,PPM,0,0.0
2025,Viseu,São João da Pesqueira,Valongo dos Azeites,R.I.R.,0,0.0
2025,Viseu,São João da Pesqueira,Valongo dos Azeites,VP,0,0.0
2025,Viseu,São João da Pesqueira,Vilarouco e Pereiros,PPD/PSD.CDS-PP,103,55.08
2025,Viseu,São João da Pesqueira,Vilarouco e Pereiros,CH,45,24.06
2025,Viseu,São João da Pesqueira,Vilarouco e Pereiros,PS,27,14.44
2025,Viseu,São João da Pesqueira,Vilarouco e Pereiros,ADN,6,3.21
2025,Viseu,São João da Pesqueira,Vilarouco e Pereiros,IL,2,1.07
2025,Viseu,São João da Pesqueira,Vilarouco e Pereiros,L,1,0.53
2025,Viseu,São João da Pesqueira,Vilarouco e Pereiros,PPM,1,0.53
2025,Viseu,São João da Pesqueira,Vilarouco e Pereiros,R.I.R.,1,0.53
2025,Viseu,São João da Pesqueira,Vilarouco e Pereiros,VP,1,0.53
2025,Viseu,São João da Pesqueira,Vilarouco e Pereiros,B.E.,0,0.0
2025,Viseu,São João da Pesqueira,Vilarouco e Pereiros,E,0,0.0
2025,Viseu,São João da Pesqueira,Vilarouco e Pereiros,ND,0,0.0
2025,Viseu,São João da Pesqueira,Vilarouco e Pereiros,PCP-PEV,0,0.0
2025,Viseu,São Pedro do Sul,Bordonhos,PPD/PSD.CDS-PP,135,42.59
2025,Viseu,São Pedro do Sul,Bordonhos,PS,74,23.34
2025,Viseu,São Pedro do Sul,Bordonhos,CH,64,20.19
2025,Viseu,São Pedro do Sul,Bordonhos,IL,18,5.68
2025,Viseu,São Pedro do Sul,Bordonhos,B.E.,11,3.47
2025,Viseu,São Pedro do Sul,Bordonhos,ADN,6,1.89
2025,Viseu,São Pedro do Sul,Bordonhos,L,4,1.26
2025,Viseu,São Pedro do Sul,Bordonhos,R.I.R.,2,0.63
2025,Viseu,São Pedro do Sul,Bordonhos,ND,1,0.32
2025,Viseu,São Pedro do Sul,Bordonhos,PCP-PEV,1,0.32
2025,Viseu,São Pedro do Sul,Bordonhos,VP,1,0.32
2025,Viseu,São Pedro do Sul,Bordonhos,E,0,0.0
2025,Viseu,São Pedro do Sul,Bordonhos,PPM,0,0.0
2025,Viseu,São Pedro do Sul,Carvalhais e Candal,PPD/PSD.CDS-PP,288,35.29
2025,Viseu,São Pedro do Sul,Carvalhais e Candal,CH,234,28.68
2025,Viseu,São Pedro do Sul,Carvalhais e Candal,PS,214,26.23
2025,Viseu,São Pedro do Sul,Carvalhais e Candal,IL,22,2.7
2025,Viseu,São Pedro do Sul,Carvalhais e Candal,B.E.,15,1.84
2025,Viseu,São Pedro do Sul,Carvalhais e Candal,L,14,1.72
2025,Viseu,São Pedro do Sul,Carvalhais e Candal,ADN,11,1.35
2025,Viseu,São Pedro do Sul,Carvalhais e Candal,PCP-PEV,8,0.98
2025,Viseu,São Pedro do Sul,Carvalhais e Candal,E,4,0.49
2025,Viseu,São Pedro do Sul,Carvalhais e Candal,PPM,3,0.37
2025,Viseu,São Pedro do Sul,Carvalhais e Candal,R.I.R.,2,0.25
2025,Viseu,São Pedro do Sul,Carvalhais e Candal,ND,1,0.12
2025,Viseu,São Pedro do Sul,Carvalhais e Candal,VP,0,0.0
2025,Viseu,São Pedro do Sul,Figueiredo de Alva,PPD/PSD.CDS-PP,226,48.71
2025,Viseu,São Pedro do Sul,Figueiredo de Alva,CH,133,28.66
2025,Viseu,São Pedro do Sul,Figueiredo de Alva,PS,79,17.03
2025,Viseu,São Pedro do Sul,Figueiredo de Alva,IL,9,1.94
2025,Viseu,São Pedro do Sul,Figueiredo de Alva,L,6,1.29
2025,Viseu,São Pedro do Sul,Figueiredo de Alva,ADN,5,1.08
2025,Viseu,São Pedro do Sul,Figueiredo de Alva,PCP-PEV,2,0.43
2025,Viseu,São Pedro do Sul,Figueiredo de Alva,PPM,2,0.43
2025,Viseu,São Pedro do Sul,Figueiredo de Alva,E,1,0.22
2025,Viseu,São Pedro do Sul,Figueiredo de Alva,ND,1,0.22
2025,Viseu,São Pedro do Sul,Figueiredo de Alva,B.E.,0,0.0
2025,Viseu,São Pedro do Sul,Figueiredo de Alva,R.I.R.,0,0.0
2025,Viseu,São Pedro do Sul,Figueiredo de Alva,VP,0,0.0
2025,Viseu,São Pedro do Sul,Manhouce,PPD/PSD.CDS-PP,118,45.04
2025,Viseu,São Pedro do Sul,Manhouce,PS,72,27.48
2025,Viseu,São Pedro do Sul,Manhouce,CH,43,16.41
2025,Viseu,São Pedro do Sul,Manhouce,IL,9,3.44
2025,Viseu,São Pedro do Sul,Manhouce,PCP-PEV,8,3.05
2025,Viseu,São Pedro do Sul,Manhouce,ADN,7,2.67
2025,Viseu,São Pedro do Sul,Manhouce,ND,2,0.76
2025,Viseu,São Pedro do Sul,Manhouce,L,1,0.38
2025,Viseu,São Pedro do Sul,Manhouce,PPM,1,0.38
2025,Viseu,São Pedro do Sul,Manhouce,R.I.R.,1,0.38
2025,Viseu,São Pedro do Sul,Manhouce,B.E.,0,0.0
2025,Viseu,São Pedro do Sul,Manhouce,E,0,0.0
2025,Viseu,São Pedro do Sul,Manhouce,VP,0,0.0
2025,Viseu,São Pedro do Sul,Pindelo dos Milagres,PPD/PSD.CDS-PP,188,50.4
2025,Viseu,São Pedro do Sul,Pindelo dos Milagres,PS,86,23.06
2025,Viseu,São Pedro do Sul,Pindelo dos Milagres,CH,66,17.69
2025,Viseu,São Pedro do Sul,Pindelo dos Milagres,L,9,2.41
2025,Viseu,São Pedro do Sul,Pindelo dos Milagres,IL,7,1.88
2025,Viseu,São Pedro do Sul,Pindelo dos Milagres,B.E.,5,1.34
2025,Viseu,São Pedro do Sul,Pindelo dos Milagres,PCP-PEV,4,1.07
2025,Viseu,São Pedro do Sul,Pindelo dos Milagres,R.I.R.,4,1.07
2025,Viseu,São Pedro do Sul,Pindelo dos Milagres,ADN,2,0.54
2025,Viseu,São Pedro do Sul,Pindelo dos Milagres,PPM,1,0.27
2025,Viseu,São Pedro do Sul,Pindelo dos Milagres,VP,1,0.27
2025,Viseu,São Pedro do Sul,Pindelo dos Milagres,E,0,0.0
2025,Viseu,São Pedro do Sul,Pindelo dos Milagres,ND,0,0.0
2025,Viseu,São Pedro do Sul,Pinho,PPD/PSD.CDS-PP,195,45.67
2025,Viseu,São Pedro do Sul,Pinho,CH,114,26.7
2025,Viseu,São Pedro do Sul,Pinho,PS,81,18.97
2025,Viseu,São Pedro do Sul,Pinho,IL,11,2.58
2025,Viseu,São Pedro do Sul,Pinho,ADN,7,1.64
2025,Viseu,São Pedro do Sul,Pinho,ND,5,1.17
2025,Viseu,São Pedro do Sul,Pinho,PCP-PEV,5,1.17
2025,Viseu,São Pedro do Sul,Pinho,L,3,0.7
2025,Viseu,São Pedro do Sul,Pinho,R.I.R.,3,0.7
2025,Viseu,São Pedro do Sul,Pinho,B.E.,2,0.47
2025,Viseu,São Pedro do Sul,Pinho,E,1,0.23
2025,Viseu,São Pedro do Sul,Pinho,PPM,0,0.0
2025,Viseu,São Pedro do Sul,Pinho,VP,0,0.0
2025,Viseu,São Pedro do Sul,Santa Cruz da Trapa e São Cristóvão de Lafões,PPD/PSD.CDS-PP,292,37.73
2025,Viseu,São Pedro do Sul,Santa Cruz da Trapa e São Cristóvão de Lafões,CH,216,27.91
2025,Viseu,São Pedro do Sul,Santa Cruz da Trapa e São Cristóvão de Lafões,PS,180,23.26
2025,Viseu,São Pedro do Sul,Santa Cruz da Trapa e São Cristóvão de Lafões,IL,23,2.97
2025,Viseu,São Pedro do Sul,Santa Cruz da Trapa e São Cristóvão de Lafões,ADN,17,2.2
2025,Viseu,São Pedro do Sul,Santa Cruz da Trapa e São Cristóvão de Lafões,B.E.,15,1.94
